date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:30	14/14	---M--	200	added ('OK')	text/plain	etag:%22e-5c01b2e3a6ac3%22	https://preview.colorlib.com/robots.txt		(from )
13:18:30	17942/17942	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2007:48:30%20GMT	https://preview.colorlib.com/theme/apart/	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/index.html	(from )
13:18:30	24/24	---M--	400	error ('Bad%20Request')	text/plain	date:Thu,%2009%20Jun%202022%2007:48:30%20GMT	https://preview.colorlib.com/cdn-cgi/zaraz/s.js?z=	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/cdn-cgi/zaraz/sd0d9.js	(from https://preview.colorlib.com/theme/apart/)
13:18:30	17942/17942	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2007:48:31%20GMT	https://preview.colorlib.com/theme/apart/index.html	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/index-2.html	(from https://preview.colorlib.com/theme/apart/)
13:18:31	200786/200786	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://preview.colorlib.com/theme/apart/A.fonts,,_icomoon,,_style.css+css,,_bootstrap.min.css+css,,_magnific-popup.css+css,,_jquery-ui.css+css,,_owl.carousel.min.css+css,,_owl.theme.default.min.css+css,,_bootstrap-datepicker.css+css,,_mediaelementplayer.css+css,,_animate.css+fonts,,_flaticon,,_font,,_flaticon.css+css,,_fl-bigmug-line.css+css,,_aos.css+css,,_style.css,Mcc.T6oAN7NBl2.css.pagespeed.cf.ir6TWe1KFe.css	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/A.fonts,,_icomoon,,_style.css+css,,_bootstrap.min.css+css,,_magnific-popup.css+css,,_jquery-ui.css+css,,_owl.carousel.min.css+css,,_owl.theme.default.min.css+css,,_bootstrap-datepic	(from https://preview.colorlib.com/theme/apart/)
13:18:31	18579/18579	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2007:48:31%20GMT	https://preview.colorlib.com/theme/apart/about.html	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/about.html	(from https://preview.colorlib.com/theme/apart/)
13:18:31	16624/16624	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2007:48:32%20GMT	https://preview.colorlib.com/theme/apart/apartments.html	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/apartments.html	(from https://preview.colorlib.com/theme/apart/)
13:18:31	11458/11458	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2007:48:32%20GMT	https://preview.colorlib.com/theme/apart/news.html	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/news.html	(from https://preview.colorlib.com/theme/apart/)
13:18:32	15188/15188	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2007:48:32%20GMT	https://preview.colorlib.com/theme/apart/contact.html	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/contact.html	(from https://preview.colorlib.com/theme/apart/)
13:18:33	321330/321330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2012:41:29%20GMT	https://preview.colorlib.com/theme/apart/images/xhero_bg_1.jpg.pagespeed.ic.M1boNlI2g-.jpg	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/images/xhero_bg_1.jpg.pagespeed.ic.M1boNlI2g-.jpg	(from https://preview.colorlib.com/theme/apart/)
13:18:33	382360/382360	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2012:41:29%20GMT	https://preview.colorlib.com/theme/apart/images/xhero_bg_2.jpg.pagespeed.ic.RkeA1Wi3xP.jpg	C:/My%20Web%20Sites/rms-7/preview.colorlib.com/theme/apart/images/xhero_bg_2.jpg.pagespeed.ic.RkeA1Wi3xP.jpg	(from https://preview.colorlib.com/theme/apart/)
