date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:11:02	6294/6294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221896-5a0e4735cc300%22	https://preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.eot?	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticond41d.eot	(from https://preview.colorlib.com/theme/vacationrental/css/animate.css+owl.carousel.min.css+owl.theme.default.min.css+magnific-popup.css+bootstrap-datepicker.css+jquery.timepicker.css+flaticon.css+style.css.pagespeed.cc.TncY36dScG.css)
13:11:03	3852/3852	---M--	200	added ('OK')	font/woff	etag:%22f0c-5a0e473f55980%22	https://preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.woff	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.woff	(from https://preview.colorlib.com/theme/vacationrental/css/animate.css+owl.carousel.min.css+owl.theme.default.min.css+magnific-popup.css+bootstrap-datepicker.css+jquery.timepicker.css+flaticon.css+style.css.pagespeed.cc.TncY36dScG.css)
13:11:03	6116/6116	---MCZ	200	added ('OK')	font/ttf	etag:W/%2217e4-5a0e473f55980%22	https://preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.ttf	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.ttf	(from https://preview.colorlib.com/theme/vacationrental/css/animate.css+owl.carousel.min.css+owl.theme.default.min.css+magnific-popup.css+bootstrap-datepicker.css+jquery.timepicker.css+flaticon.css+style.css.pagespeed.cc.TncY36dScG.css)
13:11:03	39096/39096	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2298b8-5a0e4738a89c0%22	https://preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.svg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/fonts/flaticon/font/Flaticon.svg	(from https://preview.colorlib.com/theme/vacationrental/css/animate.css+owl.carousel.min.css+owl.theme.default.min.css+magnific-popup.css+bootstrap-datepicker.css+jquery.timepicker.css+flaticon.css+style.css.pagespeed.cc.TncY36dScG.css)
13:11:04	133600/133600	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://preview.colorlib.com/theme/vacationrental/css/A.animate.css+owl.carousel.min.css+owl.theme.default.min.css+magnific-popup.css+bootstrap-datepicker.css+jquery.timepicker.css+flaticon.css+style.css,Mcc.TncY36dScG.css.pagespeed.cf.GLGl9fid1r.css	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/css/A.animate.css+owl.carousel.min.css+owl.theme.default.min.css+magnific-popup.css+bootstrap-datepicker.css+jquery.timepicker.css+flaticon.css+style.css,Mcc.TncY36dScG.css	(from https://preview.colorlib.com/theme/vacationrental/index.html)
13:11:04	321460/321460	---M--	200	added ('OK')	image/jpeg	etag:%224e7b4-5a0e4678f8580%22	https://preview.colorlib.com/theme/vacationrental/images/bg_2.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/bg_2.jpg	(from https://preview.colorlib.com/theme/vacationrental/about.html)
13:11:04	53006/53006	---M--	200	added ('OK')	image/jpeg	etag:%22cf0e-5a0e4693ac480%22	https://preview.colorlib.com/theme/vacationrental/images/room-5.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/room-5.jpg	(from https://preview.colorlib.com/theme/vacationrental/rooms.html)
13:11:04	321298/321298	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/vacationrental/images/xbg_2.jpg.pagespeed.ic.CQB8bWJdy7.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/xbg_2.jpg.pagespeed.ic.CQB8bWJdy7.jpg	(from https://preview.colorlib.com/theme/vacationrental/services.html)
13:11:05	124146/124146	---M--	200	added ('OK')	image/jpeg	etag:%221e4f2-5a0e469594900%22	https://preview.colorlib.com/theme/vacationrental/images/room-6.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/room-6.jpg	(from https://preview.colorlib.com/theme/vacationrental/rooms.html)
13:11:05	195498/195498	---M--	200	added ('OK')	image/jpeg	etag:%222fbaa-5a0e468099780%22	https://preview.colorlib.com/theme/vacationrental/images/image_4.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/image_4.jpg	(from https://preview.colorlib.com/theme/vacationrental/blog.html)
13:11:06	109096/109096	---M--	200	added ('OK')	image/jpeg	etag:%221aa28-5a0e467eb1300%22	https://preview.colorlib.com/theme/vacationrental/images/image_5.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/image_5.jpg	(from https://preview.colorlib.com/theme/vacationrental/blog.html)
13:11:06	138171/138171	---M--	200	added ('OK')	image/jpeg	etag:%2221bbb-5a0e46818d9c0%22	https://preview.colorlib.com/theme/vacationrental/images/image_6.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/image_6.jpg	(from https://preview.colorlib.com/theme/vacationrental/blog.html)
13:11:06	186855/186855	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/vacationrental/images/ximage_4.jpg.pagespeed.ic.TuQOgOMX2O.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/ximage_4.jpg.pagespeed.ic.TuQOgOMX2O.jpg	(from https://preview.colorlib.com/theme/vacationrental/blog-single.html)
13:11:06	108638/108638	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/vacationrental/images/ximage_5.jpg.pagespeed.ic.vyOpTkIQnI.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/ximage_5.jpg.pagespeed.ic.vyOpTkIQnI.jpg	(from https://preview.colorlib.com/theme/vacationrental/blog-single.html)
13:11:07	135997/135997	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/vacationrental/images/ximage_6.jpg.pagespeed.ic.59pQe0B6m4.jpg	C:/My%20Web%20Sites/rms-4/preview.colorlib.com/theme/vacationrental/images/ximage_6.jpg.pagespeed.ic.59pQe0B6m4.jpg	(from https://preview.colorlib.com/theme/vacationrental/blog-single.html)
